"Timestamp","Latitude","Longitude","Accuracy","Location Name","Retrieved from","Username","Context"
"2016-11-04 16:17:22 +0000","42.97119905","-71.4440806","low","Manchester","twitter","realDonaldTrump",""The Clinton Campaign at Obama Justice" #DrainTheSwamp
https://t.co/LZkvFc071z"
"2016-11-03 20:55:36 +0000","35.4019815","-80.6311314","low","Concord","twitter","realDonaldTrump","#CrookedHillary is unfit to serve. https://t.co/bSuGvInNF1"
"2016-11-03 20:52:52 +0000","35.4019815","-80.6311314","low","Concord","twitter","realDonaldTrump","Thank you Concord, North Carolina! When WE win on November 8th, we are going to Washington, D.C. and we are going t… https://t.co/7j4MBn1Waf"
"2016-11-03 03:55:49 +0000","27.698682","-83.804475","low","Florida","twitter","realDonaldTrump","Thank you Arlene! We will MAKE AMERICA SAFE AND GREAT AGAIN! 
#ImWithYou #DrainTheSwamp 
https://t.co/tSI0YP2LL9"
"2016-11-02 23:34:23 +0000","30.4547915","-87.2046595","low","Pensacola","twitter","realDonaldTrump","#MakeAmericaGreatAgain #6Days https://t.co/eHTGIEpFsm"
"2016-11-02 21:30:24 +0000","28.50167835","-81.36777265","low","Orlando","twitter","realDonaldTrump","Thank you Orlando, Florida! We are just six days away from delivering justice for every forgotten man, woman and ch… https://t.co/LPXBQZ5AXt"
"2016-11-02 19:09:28 +0000","28.50167835","-81.36777265","low","Orlando","twitter","realDonaldTrump","After decades of lies and scandal, Crooked Hillary's corruption is closing in. #DrainTheSwamp! https://t.co/YivCacmkKq"
"2016-11-02 18:58:34 +0000","28.50167835","-81.36777265","low","Orlando","twitter","realDonaldTrump","Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on TPP post-election: 
https://t.co/ZZjbGDZP7e"
"2016-11-02 18:57:07 +0000","28.50167835","-81.36777265","low","Orlando","twitter","realDonaldTrump",""It pays to have friends in high places- like the Justice Department. Clearly the Clintons do." 
#DrainTheSwamp! https://t.co/KZXB4B156M"
"2016-11-02 17:15:30 +0000","25.7823537","-80.2333285","low","Miami","twitter","realDonaldTrump","Thank you Miami! In 6 days, we are going to WIN the GREAT STATE of FLORIDA - and we are going to win back the White… https://t.co/MKYPOp0MeD"
"2016-11-02 00:32:51 +0000","44.819522","-91.509719","low","Eau Claire","twitter","realDonaldTrump","Thank you for your incredible support Wisconsin and Governor @ScottWalker! It is time to #DrainTheSwamp &amp; #MAGA!… https://t.co/gKBkKmTudn"
